 time            v(clk)          v(D)            v(Dn)           v(Q0)           v(Qn0)          v(Q1)           v(Qn1)          v(Q2)           v(Qn2)          v(Q3)           v(Qn3)         
 1.73250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.27631696e-07  1.79999993e+00  1.28904320e-07  1.79999993e+00  1.28904358e-07  1.79999993e+00  1.20565920e-07  1.79999986e+00 
 1.73350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.19926605e-08  1.79999997e+00  8.87720043e-08  1.79999997e+00  8.87721030e-08  1.79999997e+00  8.86724275e-08  1.79999989e+00 
 1.73450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.26608609e-07  1.79999993e+00  1.27739345e-07  1.79999993e+00  1.27739380e-07  1.79999993e+00  1.19595921e-07  1.79999986e+00 
 1.73550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.29860058e-08  1.79999997e+00  8.99032777e-08  1.79999997e+00  8.99033796e-08  1.79999997e+00  8.96127551e-08  1.79999989e+00 
 1.73650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.25643091e-07  1.79999994e+00  1.26640804e-07  1.79999993e+00  1.26640835e-07  1.79999993e+00  1.18684361e-07  1.79999986e+00 
 1.73750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.39234760e-08  1.79999997e+00  9.09700774e-08  1.79999997e+00  9.09701836e-08  1.79999997e+00  9.04964721e-08  1.79999989e+00 
 1.73850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.24731841e-07  1.79999994e+00  1.25604833e-07  1.79999993e+00  1.25604862e-07  1.79999993e+00  1.17827637e-07  1.79999986e+00 
 1.73950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.48082785e-08  1.79999997e+00  9.19761528e-08  1.79999997e+00  9.19762594e-08  1.79999997e+00  9.13270705e-08  1.79999989e+00 
 1.74050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.23871742e-07  1.79999994e+00  1.24627799e-07  1.79999994e+00  1.24627823e-07  1.79999994e+00  1.17022373e-07  1.79999986e+00 
 1.74150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.56434350e-08  1.79999997e+00  9.29250293e-08  1.79999997e+00  9.29251389e-08  1.79999997e+00  9.21078207e-08  1.79999989e+00 
 1.74250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.23059866e-07  1.79999994e+00  1.23706277e-07  1.79999994e+00  1.23706300e-07  1.79999994e+00  1.16265398e-07  1.79999986e+00 
 1.74350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.64317874e-08  1.79999997e+00  9.38200275e-08  1.79999997e+00  9.38201393e-08  1.79999997e+00  9.28417906e-08  1.79999989e+00 
 1.74450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.22293446e-07  1.79999994e+00  1.22837048e-07  1.79999994e+00  1.22837068e-07  1.79999994e+00  1.15553742e-07  1.79999986e+00 
 1.74550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.71760171e-08  1.79999997e+00  9.46642726e-08  1.79999997e+00  9.46643862e-08  1.79999997e+00  9.35318530e-08  1.79999989e+00 
 1.74650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.21569885e-07  1.79999994e+00  1.22017079e-07  1.79999994e+00  1.22017098e-07  1.79999994e+00  1.14884624e-07  1.79999986e+00 
 1.74750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.78786490e-08  1.79999997e+00  9.54607021e-08  1.79999997e+00  9.54608176e-08  1.79999997e+00  9.41807063e-08  1.79999989e+00 
 1.74850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.20886731e-07  1.79999994e+00  1.21243520e-07  1.79999994e+00  1.21243538e-07  1.79999994e+00  1.14255429e-07  1.79999987e+00 
 1.74950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.85420578e-08  1.79999997e+00  9.62120881e-08  1.79999997e+00  9.62122051e-08  1.79999997e+00  9.47908774e-08  1.79999989e+00 
 1.75050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.20241679e-07  1.79999994e+00  1.20513685e-07  1.79999994e+00  1.20513701e-07  1.79999994e+00  1.13663715e-07  1.79999987e+00 
 1.75150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.91684847e-08  1.79999997e+00  9.69210313e-08  1.79999997e+00  9.69211487e-08  1.79999997e+00  9.53647376e-08  1.79999989e+00 
 1.75250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.19632548e-07  1.79999994e+00  1.19825048e-07  1.79999994e+00  1.19825062e-07  1.79999994e+00  1.13107182e-07  1.79999987e+00 
 1.75350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  9.97600382e-08  1.79999997e+00  9.75899846e-08  1.79999997e+00  9.75901028e-08  1.79999997e+00  9.59045058e-08  1.79999989e+00 
 1.75450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.19057298e-07  1.79999994e+00  1.19175226e-07  1.79999994e+00  1.19175241e-07  1.79999994e+00  1.12583679e-07  1.79999987e+00 
 1.75550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.00318707e-07  1.79999996e+00  9.82212554e-08  1.79999997e+00  9.82213752e-08  1.79999997e+00  9.64122702e-08  1.79999989e+00 
 1.75650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.18513994e-07  1.79999994e+00  1.18561986e-07  1.79999994e+00  1.18562001e-07  1.79999994e+00  1.12091192e-07  1.79999987e+00 
 1.75750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.00846361e-07  1.79999996e+00  9.88170181e-08  1.79999996e+00  9.88171390e-08  1.79999996e+00  9.68899825e-08  1.79999989e+00 
 1.75850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.18000822e-07  1.79999994e+00  1.17983219e-07  1.79999994e+00  1.17983232e-07  1.79999994e+00  1.11627823e-07  1.79999987e+00 
 1.75950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.01344763e-07  1.79999996e+00  9.93793127e-08  1.79999996e+00  9.93794347e-08  1.79999996e+00  9.73394752e-08  1.79999989e+00 
 1.76050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.17516069e-07  1.79999994e+00  1.17436938e-07  1.79999994e+00  1.17436951e-07  1.79999994e+00  1.11191802e-07  1.79999987e+00 
 1.76150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.01815580e-07  1.79999996e+00  9.99100706e-08  1.79999996e+00  9.99101917e-08  1.79999996e+00  9.77624680e-08  1.79999989e+00 
 1.76250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.17058122e-07  1.79999994e+00  1.16921278e-07  1.79999994e+00  1.16921291e-07  1.79999994e+00  1.10781462e-07  1.79999987e+00 
 1.76350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.02260370e-07  1.79999996e+00  1.00411098e-07  1.79999996e+00  1.00411219e-07  1.79999996e+00  9.81605712e-08  1.79999989e+00 
 1.76450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.16625459e-07  1.79999994e+00  1.16434482e-07  1.79999994e+00  1.16434492e-07  1.79999994e+00  1.10395242e-07  1.79999987e+00 
 1.76550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.02680611e-07  1.79999996e+00  1.00884105e-07  1.79999996e+00  1.00884226e-07  1.79999996e+00  9.85352977e-08  1.79999989e+00 
 1.76650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.16216653e-07  1.79999994e+00  1.15974890e-07  1.79999994e+00  1.15974903e-07  1.79999994e+00  1.10031680e-07  1.79999987e+00 
 1.76750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.03077693e-07  1.79999996e+00  1.01330695e-07  1.79999996e+00  1.01330816e-07  1.79999996e+00  9.88880654e-08  1.79999989e+00 
 1.76850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.15830349e-07  1.79999994e+00  1.15540949e-07  1.79999994e+00  1.15540960e-07  1.79999994e+00  1.09689400e-07  1.79999987e+00 
 1.76950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.03452924e-07  1.79999996e+00  1.01752381e-07  1.79999996e+00  1.01752504e-07  1.79999996e+00  9.92202033e-08  1.79999989e+00 
 1.77050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.15465280e-07  1.79999994e+00  1.15131188e-07  1.79999994e+00  1.15131200e-07  1.79999994e+00  1.09367116e-07  1.79999987e+00 
 1.77150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.03807540e-07  1.79999996e+00  1.02150588e-07  1.79999996e+00  1.02150710e-07  1.79999996e+00  9.95329603e-08  1.79999989e+00 
 1.77250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.15120245e-07  1.79999994e+00  1.14744226e-07  1.79999994e+00  1.14744237e-07  1.79999994e+00  1.09063620e-07  1.79999987e+00 
 1.77350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.04142700e-07  1.79999996e+00  1.02526655e-07  1.79999996e+00  1.02526778e-07  1.79999996e+00  9.98275059e-08  1.79999989e+00 
 1.77450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.14794120e-07  1.79999994e+00  1.14378763e-07  1.79999994e+00  1.14378775e-07  1.79999994e+00  1.08777776e-07  1.79999987e+00 
 1.77550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.04459504e-07  1.79999996e+00  1.02881848e-07  1.79999996e+00  1.02881969e-07  1.79999996e+00  1.00104939e-07  1.79999989e+00 
 1.77650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.14485836e-07  1.79999994e+00  1.14033572e-07  1.79999994e+00  1.14033583e-07  1.79999994e+00  1.08508522e-07  1.79999987e+00 
 1.77750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.04758980e-07  1.79999996e+00  1.03217350e-07  1.79999996e+00  1.03217472e-07  1.79999996e+00  1.00366289e-07  1.79999989e+00 
 1.77850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.14194392e-07  1.79999994e+00  1.13707500e-07  1.79999994e+00  1.13707513e-07  1.79999994e+00  1.08254861e-07  1.79999987e+00 
 1.77950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.05042103e-07  1.79999996e+00  1.03534285e-07  1.79999996e+00  1.03534409e-07  1.79999996e+00  1.00612522e-07  1.79999988e+00 
 1.78050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.13918843e-07  1.79999994e+00  1.13399461e-07  1.79999994e+00  1.13399474e-07  1.79999994e+00  1.08015856e-07  1.79999987e+00 
 1.78150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.05309790e-07  1.79999996e+00  1.03833711e-07  1.79999996e+00  1.03833831e-07  1.79999996e+00  1.00844545e-07  1.79999988e+00 
 1.78250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.13658300e-07  1.79999994e+00  1.13108432e-07  1.79999994e+00  1.13108445e-07  1.79999994e+00  1.07790624e-07  1.79999987e+00 
 1.78350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.05562907e-07  1.79999996e+00  1.04116613e-07  1.79999996e+00  1.04116734e-07  1.79999996e+00  1.01063212e-07  1.79999988e+00 
 1.78450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.13411920e-07  1.79999994e+00  1.12833446e-07  1.79999994e+00  1.12833458e-07  1.79999994e+00  1.07578349e-07  1.79999987e+00 
 1.78550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.05802267e-07  1.79999996e+00  1.04383933e-07  1.79999996e+00  1.04384053e-07  1.79999996e+00  1.01269320e-07  1.79999988e+00 
 1.78650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.13178915e-07  1.79999994e+00  1.12573598e-07  1.79999994e+00  1.12573611e-07  1.79999994e+00  1.07378251e-07  1.79999987e+00 
 1.78750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.06028639e-07  1.79999996e+00  1.04636551e-07  1.79999996e+00  1.04636670e-07  1.79999996e+00  1.01463615e-07  1.79999988e+00 
 1.78850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.12958535e-07  1.79999994e+00  1.12328031e-07  1.79999994e+00  1.12328045e-07  1.79999994e+00  1.07189605e-07  1.79999987e+00 
 1.78950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.06242746e-07  1.79999996e+00  1.04875295e-07  1.79999996e+00  1.04875416e-07  1.79999996e+00  1.01646805e-07  1.79999988e+00 
 1.79050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.12750080e-07  1.79999994e+00  1.12095939e-07  1.79999994e+00  1.12095953e-07  1.79999994e+00  1.07011728e-07  1.79999987e+00 
 1.79150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.06445273e-07  1.79999996e+00  1.05100950e-07  1.79999996e+00  1.05101068e-07  1.79999996e+00  1.01819551e-07  1.79999988e+00 
 1.79250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.12552885e-07  1.79999994e+00  1.11876563e-07  1.79999994e+00  1.11876576e-07  1.79999994e+00  1.06843986e-07  1.79999987e+00 
 1.79350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.06636864e-07  1.79999996e+00  1.05314252e-07  1.79999996e+00  1.05314372e-07  1.79999996e+00  1.01982471e-07  1.79999988e+00 
 1.79450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.12366326e-07  1.79999994e+00  1.11669186e-07  1.79999994e+00  1.11669202e-07  1.79999994e+00  1.06685771e-07  1.79999987e+00 
 1.79550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.06818123e-07  1.79999996e+00  1.05515895e-07  1.79999996e+00  1.05516013e-07  1.79999996e+00  1.02136147e-07  1.79999988e+00 
 1.79650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.12189812e-07  1.79999994e+00  1.11473137e-07  1.79999994e+00  1.11473152e-07  1.79999994e+00  1.06536522e-07  1.79999987e+00 
 1.79750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.06989624e-07  1.79999996e+00  1.05706535e-07  1.79999996e+00  1.05706652e-07  1.79999996e+00  1.02281124e-07  1.79999988e+00 
 1.79850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.12022787e-07  1.79999994e+00  1.11287779e-07  1.79999994e+00  1.11287795e-07  1.79999994e+00  1.06395709e-07  1.79999987e+00 
 1.79950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07151910e-07  1.79999996e+00  1.05886787e-07  1.79999996e+00  1.05886906e-07  1.79999996e+00  1.02417922e-07  1.79999988e+00 
 1.80050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11864727e-07  1.79999994e+00  1.11112513e-07  1.79999994e+00  1.11112529e-07  1.79999994e+00  1.06262837e-07  1.79999987e+00 
 1.80150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07305483e-07  1.79999996e+00  1.06057233e-07  1.79999996e+00  1.06057350e-07  1.79999996e+00  1.02547015e-07  1.79999988e+00 
 1.80250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11715137e-07  1.79999994e+00  1.10946774e-07  1.79999994e+00  1.10946791e-07  1.79999994e+00  1.06137436e-07  1.79999987e+00 
 1.80350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07450830e-07  1.79999996e+00  1.06218423e-07  1.79999996e+00  1.06218539e-07  1.79999996e+00  1.02668860e-07  1.79999988e+00 
 1.80450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11573550e-07  1.79999994e+00  1.10790033e-07  1.79999994e+00  1.10790050e-07  1.79999994e+00  1.06019067e-07  1.79999987e+00 
 1.80550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07588402e-07  1.79999996e+00  1.06370868e-07  1.79999996e+00  1.06370982e-07  1.79999996e+00  1.02783879e-07  1.79999988e+00 
 1.80650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11439527e-07  1.79999994e+00  1.10641785e-07  1.79999994e+00  1.10641804e-07  1.79999994e+00  1.05907319e-07  1.79999987e+00 
 1.80750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07718626e-07  1.79999996e+00  1.06515059e-07  1.79999996e+00  1.06515175e-07  1.79999996e+00  1.02892475e-07  1.79999988e+00 
 1.80850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11312651e-07  1.79999994e+00  1.10501561e-07  1.79999994e+00  1.10501579e-07  1.79999994e+00  1.05801807e-07  1.79999987e+00 
 1.80950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07841903e-07  1.79999996e+00  1.06651454e-07  1.79999996e+00  1.06651569e-07  1.79999996e+00  1.02995021e-07  1.79999988e+00 
 1.81050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11192533e-07  1.79999994e+00  1.10368913e-07  1.79999994e+00  1.10368931e-07  1.79999994e+00  1.05702165e-07  1.79999987e+00 
 1.81150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.07958619e-07  1.79999996e+00  1.06780488e-07  1.79999996e+00  1.06780602e-07  1.79999996e+00  1.03091870e-07  1.79999988e+00 
 1.81250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.11078802e-07  1.79999994e+00  1.10243419e-07  1.79999994e+00  1.10243441e-07  1.79999994e+00  1.05608053e-07  1.79999987e+00 
 1.81350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08069128e-07  1.79999996e+00  1.06902562e-07  1.79999996e+00  1.06902677e-07  1.79999996e+00  1.03183352e-07  1.79999988e+00 
 1.81450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10971107e-07  1.79999994e+00  1.10124689e-07  1.79999994e+00  1.10124710e-07  1.79999994e+00  1.05519147e-07  1.79999987e+00 
 1.81550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08173768e-07  1.79999996e+00  1.07018070e-07  1.79999996e+00  1.07018181e-07  1.79999996e+00  1.03269779e-07  1.79999988e+00 
 1.81650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10869121e-07  1.79999994e+00  1.10012344e-07  1.79999994e+00  1.10012365e-07  1.79999994e+00  1.05435149e-07  1.79999987e+00 
 1.81750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08272863e-07  1.79999996e+00  1.07127366e-07  1.79999996e+00  1.07127480e-07  1.79999996e+00  1.03351446e-07  1.79999988e+00 
 1.81850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10772533e-07  1.79999994e+00  1.09906033e-07  1.79999994e+00  1.09906055e-07  1.79999994e+00  1.05355774e-07  1.79999987e+00 
 1.81950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08366713e-07  1.79999996e+00  1.07230799e-07  1.79999996e+00  1.07230911e-07  1.79999996e+00  1.03428623e-07  1.79999988e+00 
 1.82050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10681051e-07  1.79999994e+00  1.09805425e-07  1.79999994e+00  1.09805447e-07  1.79999994e+00  1.05280755e-07  1.79999987e+00 
 1.82150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08455600e-07  1.79999996e+00  1.07328687e-07  1.79999996e+00  1.07328799e-07  1.79999996e+00  1.03501572e-07  1.79999988e+00 
 1.82250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10594396e-07  1.79999994e+00  1.09710206e-07  1.79999994e+00  1.09710227e-07  1.79999994e+00  1.05209842e-07  1.79999987e+00 
 1.82350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08539797e-07  1.79999996e+00  1.07421338e-07  1.79999996e+00  1.07421448e-07  1.79999996e+00  1.03570533e-07  1.79999988e+00 
 1.82450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10512309e-07  1.79999994e+00  1.09620077e-07  1.79999994e+00  1.09620101e-07  1.79999994e+00  1.05142799e-07  1.79999987e+00 
 1.82550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08619555e-07  1.79999996e+00  1.07509036e-07  1.79999996e+00  1.07509147e-07  1.79999996e+00  1.03635737e-07  1.79999988e+00 
 1.82650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10434541e-07  1.79999994e+00  1.09534766e-07  1.79999994e+00  1.09534789e-07  1.79999994e+00  1.05079405e-07  1.79999987e+00 
 1.82750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08695115e-07  1.79999996e+00  1.07592055e-07  1.79999996e+00  1.07592164e-07  1.79999996e+00  1.03697398e-07  1.79999988e+00 
 1.82850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10360861e-07  1.79999994e+00  1.09454004e-07  1.79999994e+00  1.09454027e-07  1.79999994e+00  1.05019453e-07  1.79999987e+00 
 1.82950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08766702e-07  1.79999996e+00  1.07670648e-07  1.79999996e+00  1.07670757e-07  1.79999996e+00  1.03755718e-07  1.79999988e+00 
 1.83050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10291046e-07  1.79999994e+00  1.09377544e-07  1.79999994e+00  1.09377568e-07  1.79999994e+00  1.04962745e-07  1.79999987e+00 
 1.83150000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08834529e-07  1.79999996e+00  1.07745058e-07  1.79999996e+00  1.07745167e-07  1.79999996e+00  1.03810886e-07  1.79999988e+00 
 1.83250000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10224891e-07  1.79999994e+00  1.09305152e-07  1.79999994e+00  1.09305178e-07  1.79999994e+00  1.04909097e-07  1.79999987e+00 
 1.83350000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08898801e-07  1.79999996e+00  1.07815511e-07  1.79999996e+00  1.07815620e-07  1.79999996e+00  1.03863083e-07  1.79999988e+00 
 1.83450000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10162202e-07  1.79999994e+00  1.09236606e-07  1.79999994e+00  1.09236632e-07  1.79999994e+00  1.04858337e-07  1.79999987e+00 
 1.83550000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.08959708e-07  1.79999996e+00  1.07882224e-07  1.79999996e+00  1.07882332e-07  1.79999996e+00  1.03912471e-07  1.79999988e+00 
 1.83650000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10102791e-07  1.79999994e+00  1.09171701e-07  1.79999994e+00  1.09171728e-07  1.79999994e+00  1.04810301e-07  1.79999987e+00 
 1.83750000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.09017426e-07  1.79999996e+00  1.07945400e-07  1.79999996e+00  1.07945508e-07  1.79999996e+00  1.03959217e-07  1.79999988e+00 
 1.83850000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.10046480e-07  1.79999994e+00  1.09110236e-07  1.79999994e+00  1.09110262e-07  1.79999994e+00  1.04764837e-07  1.79999987e+00 
 1.83950000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.09072128e-07  1.79999996e+00  1.08005227e-07  1.79999996e+00  1.08005335e-07  1.79999996e+00  1.04003463e-07  1.79999988e+00 
 1.84050000e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.09993107e-07  1.79999994e+00  1.09052026e-07  1.79999994e+00  1.09052053e-07  1.79999994e+00  1.04721797e-07  1.79999987e+00 
